기준일ID,시간대구분,행정동코드,총생활인구수
20220216,20,11440660,73540.8337
20220216,20,11440710,18517.9891
20220216,21,11440660,59107.7626
20220216,21,11440710,17706.7948
20220216,22,11440710,17868.4929
20220216,22,11440660,51775.7132
20220216,23,11440660,44035.5004
20220216,23,11440710,20033.3376
20220217,0,11440660,42475.8794
20220217,0,11440710,20029.2927
20220217,1,11440660,41816.2229
20220217,1,11440710,20062.197
20220217,2,11440660,41653.7595
20220217,2,11440710,20094.3014
20220217,3,11440660,41391.0261
20220217,3,11440710,20110.2908
20220217,4,11440660,41483.9298
20220217,4,11440710,20271.8787
20220217,5,11440660,42438.1645
20220217,5,11440710,20099.182
20220217,6,11440710,19732.8923
20220217,6,11440660,43703.1691
20220217,7,11440660,46417.5546
20220217,7,11440710,18812.5092
20220217,8,11440660,53839.6582
20220217,8,11440710,17300.5245
20220217,9,11440660,62409.2957
20220217,9,11440710,17189.119
20220217,10,11440660,68888.8371
20220217,10,11440710,17162.6868
20220217,11,11440660,74560.25759999998
20220217,11,11440710,17521.0126
20220217,12,11440660,80039.66809999998
20220217,12,11440710,18241.5268
20220217,13,11440660,83629.30599999998
20220217,13,11440710,18384.0046
20220217,14,11440660,86297.5963
20220217,14,11440710,18515.5531
20220217,15,11440660,89278.8056
20220217,15,11440710,18890.8703
20220217,16,11440660,91221.1237
20220217,16,11440710,19108.4787
20220217,17,11440660,91971.0341
20220217,17,11440710,19226.4972
20220217,18,11440660,91597.3931
20220217,18,11440710,19256.7097
20220217,19,11440660,86357.8634
20220217,19,11440710,19181.144
20220217,20,11440660,77284.97719999998
20220217,20,11440710,18546.3631
20220217,21,11440660,61663.6976
20220217,21,11440710,17799.2315
20220217,22,11440660,53058.1087
20220217,22,11440710,18121.8592
20220217,23,11440660,44246.2585
20220217,23,11440710,20052.0239
20220218,0,11440660,43320.8238
20220218,0,11440710,20116.9684
20220218,1,11440710,20169.3521
20220218,1,11440660,42934.8071
20220218,2,11440660,42620.1789
20220218,2,11440710,20285.2675
20220218,3,11440660,42268.0046
20220218,3,11440710,20310.2557
20220218,4,11440660,42180.1718
20220218,4,11440710,20476.0669
20220218,5,11440710,20289.9601
20220218,5,11440660,43186.9267
20220218,6,11440660,44320.4611
20220218,6,11440710,20025.278
20220218,7,11440660,47156.0537
20220218,7,11440710,19028.6301
20220218,8,11440660,54319.2965
20220218,8,11440710,17750.8919
20220218,9,11440710,17337.9804
20220218,9,11440660,62845.8079
20220218,10,11440660,69560.8087
20220218,10,11440710,17441.6783
20220218,11,11440660,76420.40279999998
20220218,11,11440710,17836.6876
20220218,12,11440660,82813.9312
20220218,12,11440710,18395.7626
20220218,13,11440710,18643.5736
20220218,13,11440660,85703.94439999998
20220218,14,11440660,89044.214
20220218,14,11440710,18861.1473
20220218,15,11440660,91136.1405
20220218,15,11440710,19112.7577
20220218,16,11440660,92517.68350000001
20220218,16,11440710,19551.0558
20220218,17,11440710,19448.8972
20220218,17,11440660,94227.6647
20220218,18,11440660,94409.8649
20220218,18,11440710,19987.1627
20220218,19,11440660,89633.60929999998
20220218,19,11440710,20378.5564
20220218,20,11440660,81543.7636
20220218,20,11440710,19296.6872
20220218,21,11440660,64595.6448
20220218,21,11440710,17703.555
20220218,22,11440660,54924.1035
20220218,22,11440710,17987.2447
20220218,23,11440660,45289.7014
20220218,23,11440710,20156.3181
20220219,0,11440710,20108.7814
20220219,0,11440660,43993.1437
20220219,1,11440710,20097.2603
20220219,1,11440660,43528.9013
20220219,2,11440710,20281.7872
20220219,2,11440660,43025.2143
20220219,3,11440710,20250.5763
20220219,3,11440660,43001.3284
20220219,4,11440710,20291.1104
20220219,4,11440660,43162.0523
20220219,5,11440660,43695.6785
20220219,5,11440710,20228.2302
20220219,6,11440710,19885.1942
20220219,6,11440660,44200.9734
20220219,7,11440660,45535.8439
20220219,7,11440710,19676.4863
20220219,8,11440710,19030.2925
20220219,8,11440660,47679.8385
20220219,9,11440660,52989.7869
20220219,9,11440710,17967.5329
20220219,10,11440710,17876.2464
20220219,10,11440660,60756.7059
20220219,11,11440660,69596.7362
20220219,11,11440710,18432.8362
20220219,12,11440710,19574.3397
20220219,12,11440660,78359.6076
20220219,13,11440660,87169.9719
20220219,13,11440710,20816.0757
20220219,14,11440710,21836.0606
20220219,14,11440660,94361.9284
20220219,15,11440660,98400.7915
20220219,15,11440710,22170.8179
20220219,16,11440710,22339.7669
20220219,16,11440660,102045.2378
20220219,17,11440660,103610.6782
20220219,17,11440710,22303.8962
20220219,18,11440710,22529.1095
20220219,18,11440660,102304.1725
20220219,19,11440660,96277.0337
20220219,19,11440710,21747.1582
20220219,20,11440710,20845.4644
20220219,20,11440660,87716.8441
20220219,21,11440660,75149.11909999998
20220219,21,11440710,19722.4043
20220219,22,11440660,57428.8132
20220219,22,11440710,18821.6956
20220219,23,11440660,46426.7356
20220219,23,11440710,21152.365
20220220,0,11440660,44474.5017
20220220,0,11440710,20130.7968
20220220,1,11440660,44357.8538
20220220,1,11440710,20215.6966
20220220,2,11440660,43912.5869
20220220,2,11440710,20392.5502
20220220,3,11440660,43423.4125
20220220,3,11440710,20335.2858
20220220,4,11440660,43651.7861
20220220,4,11440710,20624.6995
20220220,5,11440660,43862.625
20220220,5,11440710,20376.494
20220220,6,11440660,43926.644
20220220,6,11440710,20203.8783
20220220,7,11440660,44986.7014
20220220,7,11440710,19831.2074
20220220,8,11440660,46722.5494
20220220,8,11440710,19279.2085
20220220,9,11440660,50727.7325
20220220,9,11440710,18759.975
20220220,10,11440660,56986.7901
20220220,10,11440710,18187.321
20220220,11,11440660,64337.5874
20220220,11,11440710,18780.5759
20220220,12,11440660,72389.107
20220220,12,11440710,19267.4135
20220220,13,11440660,79306.6076
20220220,13,11440710,20092.6666
20220220,14,11440660,84563.9615
20220220,14,11440710,20519.6195
20220220,15,11440660,87548.959
20220220,15,11440710,20652.2706
20220220,16,11440660,89062.9139
20220220,16,11440710,20874.1696
20220220,17,11440660,89274.4724
20220220,17,11440710,21102.9069
20220220,18,11440660,86918.8475
20220220,18,11440710,20959.4411
20220220,19,11440660,81333.9485
20220220,19,11440710,20643.5625
20220220,20,11440660,73408.2893
20220220,20,11440710,19807.8349
20220220,21,11440660,63677.4221
20220220,21,11440710,19199.2842
20220220,22,11440660,51928.3802
20220220,22,11440710,18498.1982
20220220,23,11440710,20644.8562
20220220,23,11440660,43036.7312
20220221,0,11440660,41832.4245
20220221,0,11440710,20306.1968
20220221,1,11440660,41617.9449
20220221,1,11440710,20347.9924
20220221,2,11440660,41551.7932
20220221,2,11440710,20479.2638
20220221,3,11440660,41376.4802
20220221,3,11440710,20326.6983
20220221,4,11440660,41704.6657
20220221,4,11440710,20488.5336
20220221,5,11440660,42764.4043
20220221,5,11440710,20140.6713
20220221,6,11440660,43875.144
20220221,6,11440710,19711.5091
20220221,7,11440660,47083.2346
20220221,7,11440710,18627.7725
20220221,8,11440660,54372.6667
20220221,8,11440710,17385.2751
20220221,9,11440660,63439.0792
20220221,9,11440710,17108.0571
20220221,10,11440710,16938.6441
20220221,10,11440660,69652.9366
20220221,11,11440710,16831.2711
20220221,11,11440660,75252.0651
20220221,12,11440660,80012.5576
20220221,12,11440710,17361.2294
20220221,13,11440710,17799.8161
20220221,13,11440660,83837.6533
20220221,14,11440710,18191.972
20220221,14,11440660,85790.1278
20220221,15,11440710,18171.0932
20220221,15,11440660,87288.8442
20220221,16,11440660,88356.2911
20220221,16,11440710,18443.8732
20220221,17,11440710,18358.7412
20220221,17,11440660,88635.86419999998
20220221,18,11440710,18590.1782
20220221,18,11440660,86344.20239999998
20220221,19,11440710,18981.3486
20220221,19,11440660,80578.9819
20220221,20,11440710,18705.7951
20220221,20,11440660,73702.875
20220221,21,11440660,64452.0782
20220221,21,11440710,18114.423
20220221,22,11440710,17920.0442
20220221,22,11440660,52780.5453
20220221,23,11440660,43902.0789
20220221,23,11440710,19620.4727
20220222,0,11440660,42788.8197
20220222,0,11440710,19631.0594
20220222,1,11440710,19758.1799
20220222,1,11440660,42131.2638
20220222,2,11440660,41926.3226
20220222,2,11440710,19896.6938
20220222,3,11440660,41740.8183
20220222,3,11440710,19923.975
20220222,4,11440660,41994.8707
20220222,4,11440710,20021.8318
20220222,5,11440710,19860.3468
20220222,5,11440660,43440.6361
20220222,6,11440660,45062.367
20220222,6,11440710,19486.464
20220222,7,11440660,49711.1375
20220222,7,11440710,18261.1105
20220222,8,11440710,16966.8321
20220222,8,11440660,56847.4221
20220222,9,11440710,16523.0243
20220222,9,11440660,65143.197
20220222,10,11440710,16423.4402
20220222,10,11440660,71241.78
20220222,11,11440660,76822.3713
20220222,11,11440710,16621.0185
20220222,12,11440660,81609.8156
20220222,12,11440710,17347.5611
20220222,13,11440710,17476.3112
20220222,13,11440660,84946.16439999998
20220222,14,11440660,87582.0993
20220222,14,11440710,17634.4417
20220222,15,11440660,89477.68739999998
20220222,15,11440710,17977.5331
20220222,16,11440660,90606.4831
20220222,16,11440710,18141.2199
20220222,17,11440710,17915.3223
20220222,17,11440660,92391.9166
20220222,18,11440660,90063.7066
20220222,18,11440710,18354.1586
20220222,19,11440660,84491.2705
20220222,19,11440710,18460.4127
20220222,20,11440660,77475.19659999998
20220222,20,11440710,18444.855
20220222,21,11440660,67983.9795
20220222,21,11440710,17780.7113
20220222,22,11440660,54597.1759
20220222,22,11440710,17598.3597
20220222,23,11440660,44598.6685
20220222,23,11440710,19711.667
20220223,0,11440660,43378.8621
20220223,0,11440710,19603.8463
20220223,1,11440660,42452.0683
20220223,1,11440710,19785.4383
20220223,2,11440660,42430.1545
20220223,2,11440710,19776.4976
20220223,3,11440660,42077.2676
20220223,3,11440710,19729.1341
20220223,4,11440710,19851.1667
20220223,4,11440660,42343.7699
20220223,5,11440660,43760.5758
20220223,5,11440710,19656.9004
20220223,6,11440660,45291.4291
20220223,6,11440710,19334.9751
20220223,7,11440660,49771.1342
20220223,7,11440710,18343.7216
20220223,8,11440660,56584.9027
20220223,8,11440710,16724.015
20220223,9,11440660,65259.2209
20220223,9,11440710,16501.2399
20220223,10,11440660,70905.8857
20220223,10,11440710,16552.2885
20220223,11,11440660,76608.1127
20220223,11,11440710,16650.9888
20220223,12,11440660,80884.8085
20220223,12,11440710,17420.829
20220223,13,11440660,83377.0245
20220223,13,11440710,17573.8262
20220223,14,11440660,86247.0776
20220223,14,11440710,17789.2836
20220223,15,11440660,88426.8307
20220223,15,11440710,18127.4074
20220223,16,11440660,89770.0727
20220223,16,11440710,18388.6547
20220223,17,11440660,91423.9419
20220223,17,11440710,18427.7169
20220223,18,11440660,90570.2591
20220223,18,11440710,18794.5639
20220223,19,11440660,84920.0184
20220223,19,11440710,18854.7556
20220223,20,11440710,18582.8936
20220223,20,11440660,78070.5588
20220223,21,11440660,68687.7621
20220223,21,11440710,17848.9354
20220223,22,11440660,55161.7926
20220223,22,11440710,17730.3805
20220223,23,11440660,45157.2663
20220223,23,11440710,19738.6378
20220224,0,11440660,43302.2112
20220224,0,11440710,19769.2545
20220224,1,11440710,19844.985
20220224,1,11440660,42735.9133
20220224,2,11440660,42489.6303
20220224,2,11440710,19862.6396
20220224,3,11440710,19933.1437
20220224,3,11440660,42118.0168
20220224,4,11440660,42480.7876
20220224,4,11440710,20000.8551
20220224,5,11440710,19823.5023
20220224,5,11440660,43627.1149
20220224,6,11440710,19373.3648
20220224,6,11440660,45303.2592
20220224,7,11440710,18192.9773
20220224,7,11440660,49696.154
20220224,8,11440660,56505.2526
20220224,8,11440710,17048.4326
20220224,9,11440660,64528.6271
20220224,9,11440710,16400.7894
20220224,10,11440710,16331.0397
20220224,10,11440660,69676.4758
20220224,11,11440660,76055.92119999998
20220224,11,11440710,16768.8624
20220224,12,11440660,81070.777
20220224,12,11440710,17436.1365
20220224,13,11440660,84958.27959999998
20220224,13,11440710,17710.207
20220224,14,11440660,87336.6897
20220224,14,11440710,17809.9318
20220224,15,11440710,17989.6751
20220224,15,11440660,89625.48609999998
20220224,16,11440660,91393.3174
20220224,16,11440710,18133.2092
20220224,17,11440660,92546.1901
20220224,17,11440710,18346.1245
20220224,18,11440660,91719.6092
20220224,18,11440710,18953.9824
20220224,19,11440710,19141.9037
20220224,19,11440660,87199.51059999998
20220224,20,11440660,80532.48549999998
20220224,20,11440710,18689.3829
20220224,21,11440660,71196.3955
20220224,21,11440710,18143.7016
20220224,22,11440660,56758.5114
20220224,22,11440710,17825.5314
20220224,23,11440710,19933.2141
20220224,23,11440660,45825.0621
20220225,0,11440660,44422.3753
20220225,0,11440710,19828.1334
20220225,1,11440660,43607.507
20220225,1,11440710,19923.8345
20220225,2,11440660,43294.4989
20220225,2,11440710,20028.1659
20220225,3,11440710,20107.8933
20220225,3,11440660,42956.5292
20220225,4,11440660,42904.7903
20220225,4,11440710,20216.9444
20220225,5,11440660,44258.2852
20220225,5,11440710,19971.5166
20220225,6,11440660,45637.4619
20220225,6,11440710,19574.2126
20220225,7,11440660,49785.7197
20220225,7,11440710,18446.6035
20220225,8,11440710,16991.1784
20220225,8,11440660,56759.1411
20220225,9,11440660,64708.3321
20220225,9,11440710,16423.1089
20220225,10,11440660,70781.3328
20220225,10,11440710,16255.71
20220225,11,11440660,76786.197
20220225,11,11440710,16623.5544
20220225,12,11440660,82285.4093
20220225,12,11440710,16931.4506
20220225,13,11440660,86719.6596
20220225,13,11440710,17436.6276
20220225,14,11440660,89582.0298
20220225,14,11440710,17670.899
20220225,15,11440710,17992.7288
20220225,15,11440660,91936.2658
20220225,16,11440710,18091.4941
20220225,16,11440660,92827.1753
20220225,17,11440660,94555.6266
20220225,17,11440710,18116.7949
20220225,18,11440710,18744.3087
20220225,18,11440660,95276.1222
20220225,19,11440660,92650.7041
20220225,19,11440710,19233.6344
20220225,20,11440660,88407.69349999998
20220225,20,11440710,19043.183
20220225,21,11440660,82132.3491
20220225,21,11440710,18361.6858
20220225,22,11440710,18135.5439
20220225,22,11440660,71426.5765
20220225,23,11440710,19541.0426
20220225,23,11440660,47185.6648
20220226,0,11440710,19329.4177
20220226,0,11440660,45625.368
20220226,1,11440710,19555.8794
20220226,1,11440660,44848.3467
20220226,2,11440660,44376.222
20220226,2,11440710,19677.7761
20220226,3,11440660,44122.1467
20220226,3,11440710,19575.4631
20220226,4,11440710,19617.9935
20220226,4,11440660,44269.5871
20220226,5,11440710,19552.5018
20220226,5,11440660,45112.9035
20220226,6,11440710,19210.8499
20220226,6,11440660,45486.5572
20220226,7,11440660,47250.4941
20220226,7,11440710,18851.4142
20220226,8,11440660,49327.7115
20220226,8,11440710,18011.1238
20220226,9,11440660,54584.0096
20220226,9,11440710,17320.6073
20220226,10,11440710,16970.1302
20220226,10,11440660,61394.9577
20220226,11,11440660,69704.635
20220226,11,11440710,17066.8297
20220226,12,11440660,78730.6752
20220226,12,11440710,18086.0315
20220226,13,11440660,86078.9859
20220226,13,11440710,19108.4286
20220226,14,11440710,19444.1531
20220226,14,11440660,91429.1622
20220226,15,11440660,96047.5681
20220226,15,11440710,19966.743
20220226,16,11440710,20529.6693
20220226,16,11440660,100109.3764
20220226,17,11440660,102202.8697
20220226,17,11440710,21010.6446
20220226,18,11440660,99853.8758
20220226,18,11440710,20795.2778
20220226,19,11440660,94100.0707
20220226,19,11440710,20455.4216
20220226,20,11440660,87110.5169
20220226,20,11440710,19654.6891
20220226,21,11440660,75858.38469999998
20220226,21,11440710,18619.327
20220226,22,11440710,18170.1736
20220226,22,11440660,58530.8303
20220226,23,11440660,46714.988
20220226,23,11440710,20438.7068
20220227,0,11440660,45080.241
20220227,0,11440710,19346.8132
20220227,1,11440710,19426.8655
20220227,1,11440660,44864.3058
20220227,2,11440660,44230.0438
20220227,2,11440710,19509.0638
20220227,3,11440660,44051.2779
20220227,3,11440710,19494.1363
20220227,4,11440660,44418.528
20220227,4,11440710,19567.8668
20220227,5,11440710,19414.4556
20220227,5,11440660,44465.2737
20220227,6,11440710,19359.748
20220227,6,11440660,44831.2099
20220227,7,11440660,45867.0867
20220227,7,11440710,19017.2091
20220227,8,11440710,18531.9476
20220227,8,11440660,47851.0087
20220227,9,11440710,17724.067
20220227,9,11440660,51514.6007
20220227,10,11440660,56744.6933
20220227,10,11440710,17387.7722
20220227,11,11440660,63199.3189
20220227,11,11440710,17661.0495
20220227,12,11440710,18702.665
20220227,12,11440660,71327.6403
20220227,13,11440710,19450.211
20220227,13,11440660,78292.8517
20220227,14,11440660,84418.2439
20220227,14,11440710,20196.6459
20220227,15,11440660,88314.88899999998
20220227,15,11440710,20743.4632
20220227,16,11440660,92136.5722
20220227,16,11440710,20715.7733
20220227,17,11440660,92842.0087
20220227,17,11440710,20747.3145
20220227,18,11440710,20727.6394
20220227,18,11440660,91057.9615
20220227,19,11440660,86245.9931
20220227,19,11440710,20290.1943
20220227,20,11440710,19320.6718
20220227,20,11440660,78437.6217
20220227,21,11440710,18474.8525
20220227,21,11440660,68248.3094
20220227,22,11440660,53818.9366
20220227,22,11440710,17791.4953
20220227,23,11440660,44070.4584
20220227,23,11440710,19535.4014
20220228,0,11440660,42841.8232
20220228,0,11440710,19253.4229
20220228,1,11440660,42135.4346
20220228,1,11440710,19401.6299
20220228,2,11440710,19477.3821
20220228,2,11440660,42267.1929
20220228,3,11440660,42117.9543
