기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20221,A,골목상권,3110833,상도역 2번,578716,268493,310223,117989,91652,90202,98788,69762,110323,141457,114523,63392,66386,104839,88119,81733,82787,83181,83921,83005,82481,81607
20221,A,골목상권,3110829,장승배기역 5번,754526,362260,392265,70526,143165,128884,88779,123014,200158,231415,163705,80429,77670,107038,94270,106637,106143,106950,106206,104801,109968,113819
20221,A,골목상권,3110828,노량진역 6번,1789981,907815,882166,163766,446516,322231,240725,242780,373965,501456,385438,207145,200947,279035,215961,256289,256663,258240,257550,257343,254498,249398
20221,A,골목상권,3110826,장승배기역 4번,715006,329834,385171,84199,126610,123925,99950,105197,175125,154865,145363,91050,92983,135321,95424,101753,102368,102072,102255,102801,103119,100641
20221,A,골목상권,3110825,신대방삼거리역 1번,2029731,922818,1106911,276907,355564,374268,308215,264761,450017,613715,422290,204494,199799,306859,282574,281184,283162,283821,279236,279655,306460,316213
20221,A,골목상권,3110824,대방역 3번,258166,115150,143017,50724,42949,36739,47415,35742,44598,46111,55761,39829,38102,46967,31396,38179,38367,37511,38778,38997,34698,31635
20221,A,골목상권,3110823,신대방삼거리역 3번,652380,305386,346994,68123,124021,118379,109933,89883,142043,167573,128223,79317,82540,112157,82569,92809,92477,93537,92833,93020,93777,93928
20221,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),567501,264202,303299,87468,106336,101889,90986,78734,102087,194428,124390,54680,48301,70754,74947,80249,80679,81323,80744,79904,81242,83362
20221,A,골목상권,3110821,보라매역 2번,1420552,667926,752626,178210,239448,262531,236167,201908,302288,418823,296191,152880,146582,212328,193749,199512,199245,200065,200710,198198,206425,216396
20221,A,골목상권,3110819,신대방역 4번,901507,420338,481169,82059,159389,164925,132966,153729,208442,239694,187354,101834,100914,151162,120549,126639,127767,127775,126064,124555,132673,136035
20221,A,골목상권,3110818,신대방역 3번,135463,68047,67416,11007,27994,24982,21851,21456,28172,37780,27221,14718,14876,22359,18511,18835,18691,18945,18572,19248,20376,20797
20221,A,골목상권,3110817,대방역 4번,328142,168246,159896,30250,70795,70229,47963,43849,65055,88479,69769,37051,36251,54088,42505,47087,47169,48183,47750,47713,45702,44539
20221,A,골목상권,3110816,대방역 6번,694848,349334,345513,86837,121642,133530,115847,96681,140311,171823,153431,78874,81285,123458,85976,100265,98615,101226,101529,101242,96793,95175
20221,A,골목상권,3110813,보라매역 6번,1288512,598653,689858,244975,184039,214467,206813,200684,237533,344615,260544,150313,146049,212898,174092,182333,181613,182457,183327,182590,188110,188079
20221,A,골목상권,3110811,보라매역 4번,421592,196649,224944,51773,71100,82599,64495,61141,90486,120868,86787,48597,46514,64360,54466,60102,59440,59874,60203,61173,60231,60568
20221,A,골목상권,3110808,신길역 1번,488133,258467,229666,50646,116270,110979,73095,62923,74221,143018,109728,52304,47887,70033,65162,68815,68377,69188,68894,68780,71309,72772
20221,A,골목상권,3110807,신길역 3번,455823,247475,208347,25797,121209,115869,71042,61378,60529,93180,100569,57705,59852,85366,59152,64142,64429,64889,66052,66589,65669,64053
20221,A,골목상권,3110804,신풍역 1번,896606,409443,487161,149132,119139,148968,147160,141337,190870,242107,175922,102633,103973,152303,119666,124510,125012,124931,124897,125218,135253,136784
20221,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),81423,36457,44964,16118,8604,15038,14833,11676,15154,28335,16517,7488,7424,10674,10985,11000,11353,11378,11268,11353,12208,12863
20221,A,골목상권,3110798,신풍역 2번,134555,66046,68510,19713,16096,23534,21206,23193,30815,36122,28650,15917,15851,21462,16553,19199,19463,19209,19148,19194,19165,19177
20221,A,골목상권,3110792,영등포역 2번,2299743,1135527,1164216,293048,285760,364152,328553,431102,597128,650760,468768,246374,250324,376515,307002,320318,322805,319984,316404,316894,345871,357467
20221,A,골목상권,3110791,신풍역 3번,75715,36151,39562,9426,9078,13123,12538,13456,18095,15586,16269,10424,10041,14339,9055,10678,10708,10616,10576,10707,11131,11297
20221,A,골목상권,3110788,영등포시장역 3번,81853,42128,39726,4071,15279,20336,13242,11717,17210,22229,16702,10158,10237,12603,9924,11994,11956,12158,12349,12343,11002,10052
20221,A,골목상권,3110786,당산역 8번,403120,199621,203501,36676,76984,93567,56875,57079,81941,70424,88550,57026,57251,81229,48642,58879,57926,58552,59898,60417,55031,52418
20221,A,골목상권,3110783,영등포시장역 1번,218856,109042,109814,19868,38324,53648,42941,31249,32825,33737,47663,38211,39205,39084,20957,34036,33461,33502,35112,34173,25374,23198
20221,A,골목상권,3110782,영등포시장역 4번,187304,91626,95678,21977,29680,37146,29248,26645,42609,41314,40922,25663,25100,31762,22545,26421,26447,26623,26802,27144,27282,26587
20221,A,골목상권,3110778,구로디지털단지역 4번,1249506,637078,612430,71383,181251,247261,222329,241185,286099,324231,255126,145918,148495,213775,161964,176321,175266,175152,173678,174761,182806,191522
20221,A,골목상권,3110773,당산역 13번,81366,40707,40659,6484,16890,20004,13466,10984,13538,14181,15955,12334,12993,16887,9015,12036,12042,12247,12504,12438,10574,9525
20221,A,골목상권,3110771,대림역 11번,388516,198805,189710,20147,36186,62404,68935,96550,104295,98612,70376,44599,48614,73764,52551,54100,53973,53890,53161,52688,58519,62183
20221,A,골목상권,3110770,영등포구청역 6번,665265,317490,347774,51547,123847,149510,96893,96452,147015,166105,133783,85599,84480,108863,86437,93862,93286,94185,94388,96395,96181,96969
20221,A,골목상권,3110769,대림차이나타운(대림역 12번),507419,257872,249547,33861,47466,81024,90096,119803,135170,143155,94769,53996,56251,88574,70674,70862,70818,70490,69436,69379,75804,80633
20221,A,골목상권,3110766,대림역 5번,1263682,634605,629077,122392,158634,214172,217292,243373,307817,286975,255326,156106,159127,240120,166027,180165,178417,179618,179457,180958,181388,183678
20221,A,골목상권,3110764,문래역 3번,54492,27830,26663,5047,7868,11461,10645,9087,10386,7734,12154,10231,10002,9677,4692,8480,8403,8414,8679,8654,6308,5555
20221,A,골목상권,3110763,영등포구청역 2번,510296,247144,263151,53588,79814,115727,89887,81764,89516,91763,109746,81524,80726,92025,54513,76314,75292,75691,77318,77106,66762,61813
20221,A,골목상권,3110762,선유도역 1번,1791134,896325,894808,188063,326979,473931,305076,232261,264824,435390,390791,244771,239041,279609,201530,264418,262948,265041,268454,265759,233085,231428
20221,A,골목상권,3110760,선유도역 6번,737380,380039,357341,76271,138495,198944,132728,96197,94744,158752,163667,105764,102517,116913,89766,113006,111464,110984,115601,113439,88640,84246
20221,A,골목상권,3110757,양평역 2번,210609,107791,102818,23352,30397,51041,42349,28898,34572,50441,44655,27551,27563,34674,25726,31338,31116,31422,31780,31222,27310,26420
20221,A,골목상권,3110747,석수역 1번 출입구,190874,98695,92179,17922,24610,30502,30145,38090,49603,38041,40112,24775,26079,36726,25141,27272,27887,26921,26762,27147,27323,27562
20221,A,골목상권,3110731,금천구청역 1번 출입구,425475,201633,223843,38975,63678,71711,66921,75387,108802,72714,83281,63931,69553,88640,47355,61854,60745,61394,61995,62916,60192,56379
20221,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),542033,279874,262158,50114,106096,132404,81261,79609,92549,156197,115296,58030,55797,83133,73579,76068,75898,76686,76953,76646,78846,80937
20221,A,골목상권,3110727,독산역 1번 출입구,362804,187938,174865,33126,76969,92844,53244,50634,55987,96244,79347,42478,40900,57279,46558,51862,51860,52075,52769,52238,50576,51424
20221,A,골목상권,3110723,가산디지털단지역 1번 출입구,294358,168901,125457,17259,50666,55988,57339,59762,53345,55754,66557,44861,44786,52211,30190,46077,45628,45077,47019,45720,32584,32254
20221,A,골목상권,3110720,대림역 2번,1020832,500757,520075,96836,99907,164180,171726,214071,274112,268757,202339,113434,118100,179079,139125,143553,143986,143945,142398,141821,148644,156485
20221,A,골목상권,3110717,남구로역 2번,3072496,1568224,1504271,322809,334246,575176,588201,517460,734605,923941,635212,334082,321939,455400,401921,445414,448447,447316,445935,437441,420424,427518
20221,A,골목상권,3110712,남구로역 5번,2176182,1077012,1099170,185188,225737,354538,391424,404927,614368,597128,422914,237535,239049,369377,310178,308917,311513,308976,306224,306212,314460,319881
20221,A,골목상권,3110710,남구로역 3번,2388705,1290086,1098620,127457,299544,398586,459440,503505,600176,610112,485175,293256,294704,408741,296715,337466,338165,336314,334088,330765,341107,370804
20221,A,골목상권,3110703,개봉역,613918,286122,327796,101427,71154,94658,100802,89609,156268,124339,119790,78359,83276,125777,82378,86794,86460,86559,86511,86969,91041,89583
20221,A,골목상권,3110696,오류동역 1번,629694,296324,333370,77729,85605,108136,94212,95222,168790,174550,126243,66623,67064,106615,88600,86972,87658,87292,86121,85399,96472,99782
20221,A,골목상권,3110693,오류동역 4번,104708,48956,55753,9068,17017,28409,14424,11497,24293,33240,20995,9685,9668,15795,15325,14930,14863,14887,14679,14813,15240,15297
20221,A,골목상권,3110689,오류동역 3번,675883,317124,358758,104624,99219,104917,101508,97262,168351,171379,132901,78300,80660,121810,90832,92785,93206,93562,92373,91810,103796,108352
20221,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",176837,81146,95691,38183,16284,25446,29117,22544,45265,48355,36541,20152,20140,28373,23276,25014,25326,24580,24350,24965,26167,26433
20221,A,골목상권,3110682,온수역 8번,14438,6678,7761,2751,1627,2108,2259,2201,3492,2752,3067,2082,2206,2733,1599,2074,2059,2075,2093,2067,2054,2017
20221,A,골목상권,3110681,온수역 1번,29358,14215,15143,4293,3897,4572,4855,4661,7079,7096,6346,3405,3624,5096,3793,4197,4188,4176,4214,4158,4181,4242
20221,A,골목상권,3110680,온수역 5번(온수산업단지),236561,118115,118447,31458,26248,40388,43771,36390,58305,50208,47909,30160,31594,45357,31333,34465,34188,34303,34889,34234,32592,31891
20221,A,골목상권,3110679,염창역 2번,253373,121978,131397,26025,38886,55595,45885,34305,52679,50588,51481,34845,36120,49452,30887,35512,35707,35673,36504,36388,37033,36556
20221,A,골목상권,3110677,등촌역 1번,187431,84766,102666,26795,29928,47329,29526,22374,31477,46983,38759,23469,24027,31214,22979,26620,26595,26749,26591,26536,27445,26897
20221,A,골목상권,3110676,등촌역 7번,464627,208874,255752,52488,72958,116870,73646,55397,93267,151707,100043,43922,39641,60633,68680,66371,66564,66535,67153,66058,66162,65783
20221,A,골목상권,3110667,가양역 10번,52109,23288,28822,4167,8322,10284,7371,7294,14671,9418,10581,8028,8296,10044,5741,7559,7428,7462,7599,7578,7468,7014
20221,A,골목상권,3110662,까치산역 1번,2758243,1253087,1505156,439739,408550,448708,450294,374023,636928,835605,569700,282211,273453,420421,376853,385957,386995,388701,380841,382590,410743,422413
20221,A,골목상권,3110659,화곡역 4번,5074298,2274941,2799356,868081,741763,930582,813627,598618,1121626,1564758,1065906,512355,486564,737130,707584,713373,719140,720424,707300,701348,744097,768613
20221,A,골목상권,3110657,양천향교역 5번,663164,319114,344050,91773,109333,132473,121251,93741,114591,121324,141792,104822,102857,121804,70565,96456,95184,96897,97976,99422,89387,87842
20221,A,골목상권,3110656,까치산역 3번,6296885,3028784,3268101,561828,1167135,1401591,972859,801141,1392331,1751841,1342689,704148,694222,1002719,801266,873544,875337,883972,866935,872816,949623,974659
20221,A,골목상권,3110655,발산역 5번,363469,164758,198711,51269,62667,66541,67865,51991,63138,40824,75015,64207,65626,79970,37828,53589,53040,54168,56061,55335,48333,42942
20221,A,골목상권,3110654,까치산역 4번,2485026,1138958,1346069,312184,370430,454681,371109,351029,625593,749875,493159,246293,241282,382023,372395,349287,349354,350199,347288,345097,366070,377733
20221,A,골목상권,3110653,화곡역 2번,1036098,473244,562853,120904,165804,185588,167453,142453,253895,238001,196135,122762,128556,200825,149820,146398,145683,145735,146204,149069,152429,150577
20221,A,골목상권,3110652,양천향교역 2번,303768,148846,154922,41269,46728,64977,48916,44696,57183,64758,64706,42557,43302,52616,35831,43855,43681,43940,44275,43728,42261,42029
20221,A,골목상권,3110649,우장산역 1번,992493,466178,526315,336320,104798,104846,173217,116028,157283,281527,201655,110321,107152,156371,135470,140965,143716,143107,144391,142018,141738,136561
20221,A,골목상권,3110648,양천향교역 7번,167367,92043,75325,11396,35723,49579,33931,20539,16200,33020,38296,25662,26160,25616,18615,25414,25510,25744,26700,25725,19324,18951
20221,A,골목상권,3110647,화곡역 5번,2499254,1145315,1353939,363826,372807,463792,397372,326976,574480,729388,519357,268119,258827,392610,330954,352450,353480,354596,347974,347492,367228,376035
20221,A,골목상권,3110645,우장산역 4번,1326545,577478,749067,402096,150590,156092,221968,168138,227662,348439,290571,163306,155203,207606,161420,191107,189833,191346,190772,190831,187241,185417
20221,A,골목상권,3110640,방화역 1번,587910,292378,295533,100521,56863,96783,96143,87398,150205,132594,120514,74863,76660,108939,74341,83124,82518,82820,82329,81740,86458,88923
20221,A,골목상권,3110639,신방화역 8번,404448,196482,207966,70697,44390,58656,63193,60338,107175,100465,81261,48237,48154,72116,54217,56399,56153,56064,56845,56696,60446,61846
20221,A,골목상권,3110638,신방화역 2번,2272492,1088128,1184364,407375,241720,393398,335918,320633,573449,576011,457477,268829,275160,394330,300686,321273,320490,321134,320234,320906,335103,333349
20221,A,골목상권,3110637,송정역 2번,196799,93796,103003,25852,28492,35527,29447,28163,49317,53552,39628,24188,24030,30986,24415,28014,27977,28208,28269,28287,28100,27946
20221,A,골목상권,3110636,방화역 2번,642087,314689,327398,106887,58803,109852,97278,102034,167231,131862,118306,83950,88289,131563,88116,91664,90666,91359,90584,93154,93901,90761
20221,A,골목상권,3110635,공항시장역 3번,287451,138640,148810,55708,29803,40009,43097,40899,77934,87842,58201,30401,28769,42195,40041,40676,40866,40799,41036,40740,41037,42297
20221,A,골목상권,3110634,송정역 3번,1983977,1014153,969823,314422,263484,361792,306386,263713,474181,623984,420274,201034,191202,278638,268846,279435,281045,281410,278407,279861,288886,294933
20221,A,골목상권,3110633,개화산역 1번,57655,28197,29457,8417,5716,9664,9069,9152,15637,6958,10133,9340,10819,14316,6088,7902,7762,7849,7779,7950,9201,9212
20221,A,골목상권,3110632,방화역 3번,709151,347513,361638,99986,70036,114982,111946,114759,197443,118112,125999,106852,121188,153264,83736,102898,100776,101706,101845,103421,102538,95966
20221,A,골목상권,3110630,공항시장역 1번,1763573,863125,900449,223074,272109,305273,244892,249790,468434,508446,367739,205263,193775,264415,223935,245547,247552,249799,246040,246778,259612,268247
