기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20213,D,발달상권,3120186,가로수길,CS200024,스포츠클럽,24071899,44,20282804,3789095,1783104,0,3789096,6185140,8525464,3789095,0,0,3566208,0,7020971,7299580,6185140,10587179,13484720,0,3566208,10252846,0,10252845,0,38,6,5,0,5,11,17,6,0,0,10,0,11,11,12,21,23,0,10,17,0,17,0
20213,D,발달상권,3120186,가로수길,CS300002,편의점,1573026160,281470,1205539160,367487000,224561811,223483078,229908347,269891097,257694827,201527791,165959209,75915147,271628227,270279085,271715368,424323880,259164453,858720992,574077068,35123735,518005191,425743633,245468822,147790103,60666573,215488,65982,40364,39485,41387,48459,45793,35910,30072,10177,54811,56145,54284,71078,34975,153501,115894,11773,107926,74289,39776,26076,9554
20213,D,발달상권,3120186,가로수길,CS300004,핸드폰,61967261,6049,56468835,5498426,17979853,5498426,8247639,16495278,8247639,0,5498426,0,2749213,28976705,24742917,5498426,0,15230640,46736621,0,32990556,0,0,28976705,0,5499,550,2199,550,550,1650,550,0,550,0,550,2749,2200,550,0,2200,3849,0,3299,0,0,2750,0
20213,D,발달상권,3120186,가로수길,CS300026,완구,80000000,122,80000000,0,4261796,0,0,0,75738204,0,0,0,0,75738204,4261796,0,0,0,4261796,0,0,0,4261796,0,0,122,0,61,0,0,0,61,0,0,0,0,61,61,0,0,0,61,0,0,0,61,0,0
20213,D,발달상권,3120186,가로수길,CS300029,애완동물,284434619,978,112844764,171589855,7659088,20602785,51063615,23037355,10481921,2715868,168873987,0,1634608,28056364,138346864,116372172,24611,157849795,124894840,315846,133068968,39529233,36057456,54649158,19123972,715,263,102,111,187,197,118,98,165,0,58,175,315,426,4,354,595,8,214,150,216,229,134
20213,D,발달상권,3120186,가로수길,CS300021,문구,23868536,2358,22342436,1526100,3219758,8024866,4119718,4233885,2744209,1526100,0,0,1908435,5879254,12569936,3510911,0,7573837,5860873,0,1632155,3885616,4845747,2825296,245895,2221,137,400,402,595,479,345,137,0,0,207,695,1073,383,0,984,630,0,254,465,356,460,74
20214,D,발달상권,3120186,가로수길,CS200008,한의원,1233829263,3476,845517873,388311390,62166880,327809728,32192704,319907942,103440619,388311390,0,0,8821397,602982181,602045837,19979848,0,403188570,821685406,0,22370276,138692122,170952909,379873119,512985550,2802,674,420,763,236,717,666,674,0,0,51,1540,1556,329,0,1340,2111,0,242,458,560,1160,1031
20214,D,발달상권,3120186,가로수길,CS300001,슈퍼마켓,117612721,9074,91681342,25931379,14456804,16045165,17160860,19948467,24070046,13929237,12002142,1699517,8609681,17048856,29133052,45514578,15607037,49515133,39528037,181265,13178539,17608502,16050199,16274694,25749970,6938,2136,1357,1367,1285,1406,1523,1081,1055,227,693,1699,2157,2886,1412,5021,2843,68,1661,2089,1415,645,1987
20214,D,발달상권,3120186,가로수길,CS100010,커피-음료,4151399604,292513,2764457613,1386941991,483100602,484797357,495181141,583753476,717625037,785952525,600989466,11602440,234621109,1146604287,1281095863,1310694175,166781730,1394473790,2276889658,67130691,1334649464,1052461981,504885988,497648518,214586806,206501,86012,37155,38751,41357,40822,48416,49803,36209,1172,34412,83978,82469,76781,13701,104132,172612,7813,120014,76792,33146,26281,12696
20214,D,발달상권,3120186,가로수길,CS200028,미용실,2168901248,28191,1303954286,864946962,194384105,196443353,291826298,270675264,350625266,513670086,351276876,0,34233945,478371161,864381151,771440106,20474885,814321335,1326679347,32286090,539518932,686229968,424647604,297259604,160651318,18106,10085,2832,2985,3818,3672,4799,5864,4221,0,703,7705,9868,9777,138,13818,14218,502,9153,8995,4260,3753,1359
20214,D,발달상권,3120186,가로수길,CS300018,의약품,881124967,44987,777454938,103670029,166415650,151434474,138635206,118210609,202758999,103670029,0,0,154854869,276982737,298777120,150510241,0,428322339,448322527,3203671,73835726,147522877,188509726,185395202,278177666,40372,4615,8546,7521,7396,7074,9835,4615,0,0,7018,13915,15379,8675,0,20121,24716,418,6238,9122,8912,8431,11716
20214,D,발달상권,3120186,가로수길,CS300020,서적,399000054,1470,385236593,13763461,185873533,104963090,31529016,33473271,29397683,13763461,0,0,36747104,248136489,37014356,72692453,4409652,303263826,35470977,0,17304545,23043774,47771235,116989416,133625833,1203,267,267,134,268,333,201,267,0,0,134,400,334,535,67,534,736,0,268,401,401,134,67
20214,D,발달상권,3120186,가로수길,CS100001,한식음식점,8260858681,219103,6003224570,2257634111,1024126268,1069567762,1163115023,1248810462,1497605055,1372581067,885053044,415318177,37365855,1440496655,694079387,3415285080,2258313527,3613460712,3161215952,89376204,2764106315,1982826017,915861744,725003122,297503255,165586,53517,29370,31017,32765,33952,38482,31468,22049,5950,2499,75717,30783,72499,31655,95947,95014,3814,77257,53645,25406,21650,9187
20214,D,발달상권,3120186,가로수길,CS200016,당구장,5406012,430,3714150,1691862,765543,392119,804336,670669,1081483,930056,761806,191620,0,200966,1521741,2271862,1219823,4415665,825834,432780,908090,922111,1160001,1249266,569251,308,122,65,33,71,56,83,80,42,9,0,19,126,177,99,337,79,37,75,62,108,98,37
20214,D,발달상권,3120186,가로수길,CS200024,스포츠클럽,7355302,17,7355302,0,1783103,1783104,3789095,0,0,0,0,0,0,0,0,5572198,1783104,5572198,1783104,0,1783103,0,0,5572199,0,17,0,5,6,6,0,0,0,0,0,0,0,0,11,6,11,6,0,5,0,0,12,0
20214,D,발달상권,3120186,가로수길,CS300017,시계및귀금속,195382210,315,195382210,0,0,0,0,125002597,70379613,0,0,0,0,0,195382210,0,0,63026519,132355691,0,0,0,125002597,63026519,7353094,315,0,0,0,0,105,210,0,0,0,0,0,315,0,0,105,210,0,0,0,105,105,105
20214,D,발달상권,3120186,가로수길,CS300043,전자상거래업,7898282178,159881,5511924628,2386357550,273419129,512257463,2772963542,441926892,1511357602,1701781455,684576095,0,12665910,1721771876,2377503076,3763905726,22435590,1783884245,6060799725,137100576,1522898661,1217485568,3493437665,903544135,570217364,92784,67097,17087,15459,19763,18293,22182,33557,33540,0,612,59518,73505,26042,204,52931,106726,7310,81022,26899,16270,24401,3756
20214,D,발달상권,3120186,가로수길,CS200002,외국어학원,164324054,292,152032875,12291179,32210809,39963301,37172746,35508915,7177104,12291179,0,0,4291269,28102779,48852362,71237247,11840397,43894276,120429778,0,527277,3950622,115542741,44303414,0,265,27,58,66,51,69,21,27,0,0,16,41,90,130,15,89,203,0,10,15,189,78,0
20214,D,발달상권,3120186,가로수길,CS300016,안경,1608603816,11599,1081497890,527105926,157830931,111266866,415374615,171496705,225528773,234100390,293005536,0,142078235,399702435,617937105,427546288,21339753,946116236,636771653,13601813,415689933,276550507,251920984,520621153,104503501,8029,3570,1358,1334,1668,1614,2055,1943,1627,0,526,2645,3505,4492,431,3147,8315,393,5138,2033,1610,1734,555
20214,D,발달상권,3120186,가로수길,CS200003,예술학원,1503875515,2577,1137822179,366053336,292295440,276585003,221503463,240348851,107089422,268324207,97729129,0,6565499,279438472,473258795,578969307,165643442,580258275,923617240,0,301315580,187341615,763832014,238933268,12453038,1982,595,307,595,501,422,157,413,182,0,9,555,941,948,124,988,1589,0,536,513,1119,360,49
20214,D,발달상권,3120186,가로수길,CS200005,스포츠 강습,204384718,771,148836953,55547765,29916941,17820983,38493044,53949636,8656349,38097318,17450447,0,19674971,15851337,69370509,87818881,11669020,80990709,102676655,0,33998271,71678621,55870860,19750561,2369051,495,276,77,43,85,252,38,135,141,0,36,164,185,250,136,239,508,0,188,243,244,62,12
20214,D,발달상권,3120186,가로수길,CS300021,문구,26811663,2674,25802726,1008937,3957509,7708267,3764436,4617849,5754665,1008937,0,0,4633767,11176180,10211430,790286,0,6654625,5320170,23907,1559119,2317191,4423197,1742286,1909095,2536,138,399,553,565,451,568,138,0,0,358,1142,1010,164,0,910,658,44,267,343,417,315,179
20214,D,발달상권,3120186,가로수길,CS300010,반찬가게,290968551,17817,217187098,73781453,4553189,23755766,37949838,49253623,101674682,66120218,7661235,0,7324695,106564410,123351819,53727627,0,102739706,188228845,1583718,63639377,118300249,65602023,31757891,10085293,12868,4949,594,198,2574,3365,6137,4751,198,0,594,6137,9502,1584,0,4847,12970,198,4660,6680,4055,1422,802
20214,D,발달상권,3120186,가로수길,CS300004,핸드폰,305712488,6048,275471145,30241343,8247639,258975867,0,8247639,0,21993704,8247639,0,9347324,27492130,10996852,257876182,0,266123821,31341028,0,14845750,246879330,21993704,13746065,0,3299,2749,550,2199,0,550,0,2199,550,0,1099,2199,1100,1650,0,2200,3299,0,1649,1100,1650,1100,0
20214,D,발달상권,3120186,가로수길,CS100009,호프-간이주점,2734452114,43232,1672072749,1062379365,273544845,288780802,296782417,351586462,461378223,588379386,473999979,422968364,0,63393879,151909415,802042587,1294137869,1385328116,1207346330,43830997,1257555174,581823875,456573400,223553246,29337751,27299,15933,4643,4233,5192,5790,7441,9377,6556,4266,0,340,1839,17760,19027,18406,23893,1248,24527,9597,3283,3080,564
20214,D,발달상권,3120186,가로수길,CS300014,신발,5881811725,73132,3087659918,2794151807,426273224,392342824,658254206,801534519,809255145,1655280509,1138871298,0,0,967499432,2087202073,2692615212,134495008,1858631863,3791151570,37629089,2424417631,1570057979,940338924,548318914,129020898,43418,29714,5119,6635,8790,9727,13147,18034,11680,0,0,12005,24818,35635,674,13988,58014,962,38685,17659,7081,6000,1614
20214,D,발달상권,3120186,가로수길,CS300029,애완동물,223630837,1583,174876045,48754792,53703081,13254062,16770376,62251615,28896911,11322394,37432398,0,4460818,17244760,71675724,88363537,41885998,43443452,180187385,0,141517033,23084000,19568477,31785869,7675458,1226,357,232,213,245,256,280,198,159,0,123,246,626,570,18,510,1073,0,276,318,394,405,190
20214,D,발달상권,3120186,가로수길,CS300026,완구,149405937,1087,69633857,79772080,227920,69405937,0,0,0,0,79772080,0,0,0,79772080,227920,69405937,80000000,69405937,0,0,79772080,69405937,227920,0,859,228,228,631,0,0,0,0,228,0,0,0,228,228,631,456,631,0,0,228,631,228,0
20214,D,발달상권,3120186,가로수길,CS100006,패스트푸드점,764551324,40518,463202660,301348664,80271900,87361675,73499894,107522935,114546256,151428551,149920113,0,3784438,294189013,183187778,278414539,4975556,322002164,366971638,16672989,331728021,180477111,78266047,55959965,25869668,25463,15055,4540,4620,4585,5409,6309,7700,7355,0,364,14273,10965,14452,464,16465,21081,1126,18351,9299,4354,3267,1152
20214,D,발달상권,3120186,가로수길,CS100008,분식전문점,1249398175,63732,884677708,364720467,131161211,169658605,189422678,184256963,210178251,216617975,148102492,21948267,3812043,436339059,228145873,466769210,92383723,411966263,685119760,27459392,513105347,315712458,122359145,96980206,21469472,48898,14834,8342,9478,9933,10009,11136,9176,5658,347,478,26273,12680,22031,1923,21311,34524,1687,25795,14705,7015,5397,1243
20214,D,발달상권,3120186,가로수길,CS300028,화초,174160622,2227,97249734,76910888,8253399,13462741,21553277,25752376,28227941,58666425,18244463,0,1851837,68957211,45730497,55826147,1794930,31670216,120370653,1213543,29359627,95600574,8240335,11967423,5659367,1346,881,156,196,277,309,408,611,270,0,29,575,772,831,20,771,1269,53,833,828,158,99,69
20214,D,발달상권,3120186,가로수길,CS200029,네일숍,203035609,2640,132219819,70815790,35026379,21332730,24877627,17859711,33123372,59272247,11543543,0,0,41433469,90987013,67090026,3525101,24012951,178318570,3305475,35015590,49267976,69209875,27801176,17731429,1845,795,439,315,296,328,467,590,205,0,0,590,854,1083,113,241,2393,61,800,621,811,249,92
20214,D,발달상권,3120186,가로수길,CS300024,운동/경기용품,2632526101,12434,2133364001,499162100,424992766,388470464,422319448,580911735,316669588,447681790,51480310,0,53949355,854187792,887613654,836775300,0,1392294249,833711077,0,149814541,696713634,533038852,526803987,319634313,9650,2784,1947,2190,1873,1601,2039,2645,139,0,453,3856,5140,2985,0,6372,5155,0,891,3219,4147,1634,1635
20214,D,발달상권,3120186,가로수길,CS100003,일식음식점,6678645911,138242,4652463875,2026182036,749181660,810037568,850032952,982570279,1260641416,1265187230,760994806,315977331,398811,1101407826,717214998,2617683364,1925963581,3172484453,2709891824,101169350,2711613787,1812840688,670111695,419906846,166733909,97728,40514,17020,17766,18653,19632,24657,24152,16362,3541,26,41192,24257,50153,19073,58584,68268,4586,60654,33689,13255,11130,3542
20214,D,발달상권,3120186,가로수길,CS200037,노래방,183736546,13446,111730347,72006199,22170519,22786374,16971767,23034811,26766876,40489837,31516362,57282459,463760,1927169,9746234,55681613,58635311,103459327,73129382,7268953,92451194,50894024,14460607,10393088,1120844,8354,5092,1600,1634,1409,1596,2115,2816,2276,2233,16,400,1744,5438,3615,7566,5790,1118,8220,2659,687,622,47
20214,D,발달상권,3120186,가로수길,CS300011,일반의류,34803486371,362412,21698304365,13105182006,3115128399,3999147792,4435156629,4202181806,5946689739,7881912430,5223269576,22515186,57325503,7104833616,12591181218,13955961487,1071669361,10715828765,22798368629,578261423,11953320600,7974229490,6117463703,4934472941,1956449238,225294,137118,35794,39674,43883,46858,59085,77683,59435,72,760,68319,123543,157202,12516,95707,259235,12801,146434,78947,55984,45887,14894
20214,D,발달상권,3120186,가로수길,CS300022,화장품,24874336231,893645,18008227177,6866109054,3428112654,3206716555,3437427934,3058749989,4877220045,4166229419,2699879635,1367247,424490077,4516468821,7767832911,10140312745,2023864430,5328781051,18655523101,527156225,10866389905,5893509658,3744349773,2070450698,882447892,609608,284037,108408,113158,118512,119958,149572,168152,115885,27,23498,156237,244583,383248,86052,187777,696732,28397,474688,208863,78951,71813,21799
20214,D,발달상권,3120186,가로수길,CS100004,양식음식점,7430031406,167737,4582593877,2847437529,836118774,727067610,877822521,903102876,1238482096,1609000289,1238437240,170890817,30238196,1469580556,1378966015,3138995489,1241360333,2797799495,3525455751,223346769,2713578600,1664973842,871785820,615941333,233628890,107267,60470,20012,17650,20461,21462,27682,33403,27067,2601,1388,44831,38841,63362,16714,57901,94626,8532,70406,36142,18776,14683,3981
20214,D,발달상권,3120186,가로수길,CS300002,편의점,1636737356,286104,1226621406,410115950,219697979,234077995,240128672,249547590,283169170,232221851,177894099,122064070,286752729,261556747,253721476,409667566,302974768,879592946,608904502,33744565,572208056,472706510,223757770,135099659,50980890,215006,71098,39291,42011,41994,43616,48094,40225,30873,16745,57304,53694,48308,69999,40054,152792,120622,10450,115937,78121,36361,24355,8194
20214,D,발달상권,3120186,가로수길,CS300027,섬유제품,171111011,162,136135490,34975521,0,80712741,0,26904247,28518502,34975521,0,0,0,16142548,74255722,80712741,0,132099853,26635205,0,0,8340317,0,0,150394741,108,54,0,27,0,27,54,54,0,0,0,27,108,27,0,108,27,0,0,27,0,0,108
20214,D,발달상권,3120186,가로수길,CS100005,제과점,1139357355,69540,740852766,398504589,124711623,138793398,134609728,149098871,193639146,222600750,175903839,858789,15871168,253811622,387318094,464557740,16939942,311416827,761838442,26094449,497072285,285438897,125548360,102923173,36178106,45421,24119,7889,8546,8295,8962,11729,13206,10913,54,674,13799,23531,30195,1287,17790,49431,2274,33763,16717,6677,5946,1845
20214,D,발달상권,3120186,가로수길,CS300032,가전제품,77065170,519,76726434,338736,11429504,12787268,13577653,17552148,21379861,338736,0,0,3088140,41085805,26895605,5995620,0,41791504,5865771,0,2625201,13512728,22638828,6735193,2145325,507,12,134,78,119,73,103,12,0,0,23,259,197,40,0,299,57,0,40,108,123,63,23
20214,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1450245813,4127,1179727852,270517961,267261122,249311164,207061090,175941196,280153280,227978827,42539134,0,27766122,173842670,480136497,668873297,99627227,770087437,675944725,294016,0,48125300,1108861156,230042552,58709139,3215,912,629,719,516,599,752,784,128,0,89,589,1458,1774,217,2121,1997,10,0,215,2991,738,163
20214,D,발달상권,3120186,가로수길,CS200006,일반의원,7367095807,18861,6093742324,1273353483,1145311613,1190514683,970097942,1162128603,1625689483,1273353483,0,0,1159903760,2890540282,2359598320,939988645,17064800,1561361095,5763413970,2204068,415475868,1006557090,2251223548,2520466988,1128847504,16368,2493,3068,3254,2814,2943,4289,2493,0,0,3049,6193,6358,3229,32,5598,13192,68,2133,3387,4692,4528,3982
20214,D,발달상권,3120186,가로수길,CS200030,피부관리실,290064563,1711,268596558,21468005,58271762,75575596,55157284,26667943,52923973,21101438,366567,0,0,47807755,157753799,60168452,24334557,60959078,196298518,112734,30385556,122097171,50995021,52414585,1252528,1498,213,215,454,296,161,372,207,6,0,0,330,902,465,14,367,1181,9,283,719,345,174,20
20214,D,발달상권,3120186,가로수길,CS200031,세탁소,18787363,656,14981774,3805589,1902794,4199271,656136,3302552,4921021,3805589,0,0,9142163,2208991,3805589,3630620,0,12065205,6066022,0,1195742,3589502,12486007,65614,794362,590,66,66,174,44,152,154,66,0,0,240,154,131,131,0,358,276,0,71,90,406,22,46
20214,D,발달상권,3120186,가로수길,CS100002,중식음식점,1208346525,32989,982474282,225872243,141697876,181090578,192433664,221544949,245707215,188388902,37483341,24519113,0,340013269,129941162,576651227,137221754,443434764,425621840,7132088,275122085,246825728,140406001,102862899,96707804,26369,6620,3907,5414,5224,5336,6488,5124,1496,298,0,14551,4157,12900,1083,13351,15157,446,10817,8479,4004,2904,1854
